StateAbbr,State,County,CountyFIPS,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DIABETES,MHLTH,PHLTH,TEETHLOST,STROKE,TotalPopulation,GenderMajority,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomePerCap,IncomePerCapErr,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,MeanHealthCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment%_2019,Median Household Income_2019,% of State Median HH Income
AR,Arkansas,Arkansas,05001,35.5,10.7,44.2,8.1,39.4,3.9,10.8,10.3,15.5,16,18.7,22.6,5,18352,F,8785,9567,3,70.2,26,0,0,0,13982,38532,23766,1718,28.6,27.7,15.5,23.6,8.5,24.7,80.8,11.5,0,3.1,1.5,3.1,14.6,30.25,7920,75.7,15.5,8,0.9,3,52539,1.071787026
AR,Arkansas,Ashley,05003,36.1,10.7,44.8,8.2,39.1,4.1,11.4,10.8,16.4,16.5,19,24.8,5.3,20771,F,10126,10645,5.2,68,25.6,0.2,0,0,15544,36407,20703,1350,32.4,27.5,16.8,18.9,13.7,23,85.1,7.8,0.2,2.3,3,1.6,20.4,40.27,7905,78.8,18.1,2.7,0.4,5.4,47744,0.973969808
AR,Arkansas,Baxter,05005,39.4,9.6,44,10.4,42.6,4,11.3,11.8,14.5,13.7,17.4,19.9,5,41093,F,19857,21236,2.1,95.1,0.2,0.5,0.4,0,33597,40072,24737,1307,17.6,30.1,19,22.9,10.5,17.6,84.1,9.2,0.4,2.4,0.7,3.3,16.4,30.43,15926,79.5,11.7,8.6,0.2,4,41950,0.855773154
AR,Arkansas,Benton,05007,25.8,9,30.7,6.9,32.4,2.6,7,7.1,10.4,13.6,13.2,15.9,3,251823,F,124632,127191,16.3,74.2,1.6,1.4,3.7,0.5,165781,61271,30611,679,14.5,37.6,13.4,26,8.7,14.4,85.3,8.5,0.1,1.6,0.8,3.7,19.9,48.63,119813,86,8.2,5.7,0.1,2.6,70775,1.443798450
AR,Arkansas,Boone,05009,35.7,9.9,39.9,8.6,38.8,3.5,10.5,10.1,12.9,15.5,17.1,21,4.3,37212,F,18198,19014,2.3,94.2,0.4,1.1,0.5,0.1,28675,40727,22288,1054,23.7,29.8,19.5,24.8,9.7,16.2,82.7,11.1,0.1,1,1.3,3.8,19.4,39.22,15773,78.4,13.1,8.2,0.3,3.2,50083,1.021685027
AR,Arkansas,Bradley,05011,35.9,10.5,45.8,7.8,39.7,4,10.5,10.2,16.4,15.8,18.6,24.6,5.1,10994,F,5262,5732,14.8,55.9,29.1,0,0,0,7849,36310,21575,1320,42.2,25.9,16.6,13.8,18.4,25.3,82.2,9.6,0,1,2.8,4.5,22,39.94,4112,74,19,7,0,4.1,39982,0.815626275
AR,Arkansas,Calhoun,05013,36.9,10.4,44.9,8.2,40,4,11.1,10.7,15.9,16,18.6,23.7,5.2,5194,M,2693,2501,3.9,72.6,21.9,0.1,0.2,0.2,4179,37225,22866,1842,34.3,24.5,13.8,15.8,16.3,29.6,87.4,5.4,0.5,1.8,1.7,3.2,24.4,48.5,2215,73.5,23.7,2.8,0,4.4,48415,0.987658099
AR,Arkansas,Carroll,05015,35.3,9.4,41.4,8.8,40.7,3.7,10.3,10.4,13.9,14.4,17.3,19.4,4.5,27782,F,13634,14148,14.8,80.6,0.5,0.6,1,0.6,20196,39686,21754,1210,,27.5,18.5,20.1,11.2,22.7,80.2,10.5,0,3.8,0.5,5,19.8,37.51,11400,77.6,13.2,9.1,0.1,3.1,43841,0.894349245
AR,Arkansas,Chicot,05017,38.3,11.2,50.7,7.9,39.5,4.7,11.6,11.5,19,16.6,20.5,28.9,6.4,11008,F,5401,5607,5.2,39.1,54.1,0.4,0.5,0,8386,32412,20560,2755,40.7,30.1,19.9,23.9,8.9,17.2,84.7,6.4,1.3,1.7,4.1,1.7,21.8,38.26,3659,71.9,24.7,3.4,0,6.9,37014,0.755079559
AR,Arkansas,Clark,05019,28.3,10.3,37,6.7,33.6,3,7.7,7.5,11.7,15.7,14,18,3.6,22495,F,10697,11798,4.6,69.1,23.8,0.3,0.7,0,17814,37144,20382,1109,28.5,33.6,20.6,23.7,7.8,14.3,78.8,12.6,0.4,3.7,0.7,3.8,21.3,40.46,10291,75.8,18.7,5.3,0.2,3.8,44105,0.899734802
AR,Arkansas,Clay,05021,37.6,10.3,43,8.8,41.7,3.9,12.4,11.3,14.6,17,19.7,26.2,5,15190,F,7421,7769,1.9,95.8,0.7,0.5,0,0,11802,32219,19171,1143,32.4,22.3,18.3,24,12.1,23.3,84.9,9.6,0,3.1,0.5,1.9,23.3,42.64,6234,80.6,11.5,7.9,0,4.9,40686,0.829987760
AR,Arkansas,Cleburne,05023,37.6,9.7,44,9.7,42.5,3.9,11.4,11.4,14.6,14.6,17.9,20.6,4.9,25361,F,12494,12867,2.5,94.8,0.6,0.7,0.8,0,20196,42312,26189,1635,23.2,27.7,18.8,20.5,13.2,19.8,80.9,10.9,0,1.4,1.5,5.2,26.1,50.71,10142,77.3,13.4,9.1,0.3,4.5,46214,0.942758058
AR,Arkansas,Cleveland,05025,36.2,10.1,42.6,8.4,39.6,3.8,11.1,10.8,14.9,16,18.4,22.6,4.9,8332,M,4189,4143,1.8,84.7,11,0.4,0.1,0,6341,44840,23171,1257,31.2,30.1,13.7,20.8,17.5,18,85,8.1,0.5,3.1,2.3,1,29.6,62.07,3362,73.1,22.6,4.3,0,3.9,53773,1.096960424
AR,Arkansas,Columbia,05027,31.2,10.8,42,7,36.2,3.6,9.4,9.1,14.6,16.8,16.6,24.3,4.6,23992,F,11498,12494,2.5,59.4,34.9,0.3,1.1,0,18421,37072,20296,1233,34.8,28.9,18.1,23.4,10.7,18.9,86.6,6.8,0.1,4.3,0.3,2,17.3,32.46,9877,77.5,17.2,5.2,0.1,4.5,42964,0.876458588
AR,Arkansas,Conway,05029,36.3,10.1,41.6,8.3,38.9,3.7,10.4,10,14.3,15.6,17.5,21.4,4.6,20954,F,10313,10641,3.8,81.8,11,0.3,0.1,0,15859,39638,22365,1293,27.8,26.3,16.6,24.5,17.5,15,81.7,12.4,0.2,1.1,1.4,3.2,25.8,50.5,8377,79.4,14.2,6.3,0.1,4.3,46924,0.957241942
AR,Arkansas,Craighead,05031,31.5,9.7,35.5,6.9,32.8,2.9,8.2,7.5,11.5,15.8,15,17.9,3.5,104246,F,50774,53472,4.9,77.3,13.4,0.2,1.1,0.1,75467,45672,25594,1217,25.1,34.3,17.1,22.4,9.6,16.5,82.2,11.3,0.2,2.3,0.7,3.3,18.5,36.53,48216,80.1,13.4,6.2,0.2,2.8,47766,0.974418605
AR,Arkansas,Crawford,05033,33.1,9.9,39.1,7.8,38.5,3.3,9.9,9.2,12.7,15.9,17.4,21.1,4,62119,F,30587,31532,7.3,85,1.3,1.6,1.8,0,45393,43504,22104,945,24.3,29.7,16.4,23.7,10.6,19.6,86.9,8.5,0.2,2.1,0.3,2,22.4,42.78,25751,82.6,13.6,3.7,0.1,3.3,44600,0.909832721
AR,Arkansas,Crittenden,05035,33.8,11.3,44,6.7,37.4,3.7,9.5,8.7,15.8,16.9,18,23.6,4.8,49278,F,23303,25975,2.4,43.2,48.9,0.3,0.7,0.1,35076,38558,20721,665,37,29.4,18.4,23.1,10.2,18.8,82.1,10.1,0.3,1.7,2.4,3.4,19.9,36.94,20282,76.9,16.5,6.5,0.2,4.2,41976,0.856303550
AR,Arkansas,Cross,05037,34.7,10.5,43.9,7.9,39.4,3.7,10.5,9.9,15.2,16.2,18.1,23.2,4.8,17164,F,8323,8841,1.9,73,22.7,0,0.1,0,12986,41081,22894,2663,27.4,26,16,25.5,13.4,19.1,79.9,12.8,0.1,1.9,1.7,3.5,23.9,45.97,7242,72.3,20.2,6.9,0.5,4.2,45273,0.923561812
AR,Arkansas,Dallas,05039,37.1,10.6,48.9,8.6,40.2,4.3,10.7,10.9,17.9,15.4,18.8,24,5.7,7585,F,3639,3946,3.1,53.2,40,0.4,1.6,0.2,5772,35794,18309,1309,17.4,18.6,22.9,18.9,12.6,26.9,75,15.4,0,5.6,2.2,1.9,27.5,50.68,2910,72.2,23.7,3.8,0.3,4.7,41314,0.842798858
AR,Arkansas,Desha,05041,38,11.7,49.5,7.9,41.2,4.7,12.4,11.7,19.4,17.6,21.3,29.4,6.4,12094,F,5547,6547,5.8,45.7,47.5,0.1,0.1,0,8774,27036,18187,1588,48.5,27.4,17.7,23.3,17,14.5,85.4,9.3,0.2,1.5,2.1,1.5,19.3,33.87,4440,68.6,26.9,4.5,0,4.5,37005,0.754895961
AR,Arkansas,Drew,05043,32.5,10.5,41.9,7.2,36.8,3.5,9.2,8.9,13.9,16.2,16.5,22.2,4.4,18620,F,9090,9530,3.1,66.9,28.8,0.1,0.2,0,14372,36092,20300,1737,29.4,34.2,17.9,25.2,9,13.7,79,15.1,0,2.9,1.3,1.7,21.7,41.25,7629,71,21.9,7,0,5.2,44162,0.900897593
AR,Arkansas,Faulkner,05045,26.7,10,33.2,6.3,32.3,2.6,7.4,6.8,10.4,15.5,14,17.5,3.1,121282,F,59387,61895,4,80.6,11.4,0.3,1.3,0.1,90208,50316,25240,752,16.6,36,17.4,25.1,10.4,11.1,83.5,9.7,0.1,1.9,1.4,3.4,24,52.63,57306,78.3,16,5.6,0.1,3,58482,1.193023256
AR,Arkansas,Franklin,05047,35.4,10.2,41.8,8.2,39.8,3.8,11.6,10.7,14.4,16.9,18.9,24.2,4.7,17803,F,8674,9129,2.9,92.4,1,1.6,0.5,0.1,13611,39472,19988,1169,31.9,27.5,15.8,23.8,11.5,21.4,81.3,9.7,0.9,2.4,0.6,5.1,26.8,51.77,6598,74.1,20,5.6,0.3,3.4,45670,0.931660547
AR,Arkansas,Fulton,05049,41.2,10.5,45.3,9.7,43.3,4.4,13.4,13,16.4,16.5,20.6,24.3,5.6,12092,F,5947,6145,1.3,95.6,0.3,0.9,0,0.1,9543,36051,19674,1460,40.3,29.7,18.7,21.7,14.4,15.6,85.2,8.3,1.3,0.7,1.2,3.3,23.3,38.95,4132,73.1,17.6,9,0.4,4,32926,0.671685027
AR,Arkansas,Garland,05051,38.8,9.7,42,9.1,40.1,3.8,10.3,10.4,14.1,14.8,17.5,18.6,4.6,97994,F,47269,50725,5.4,82.6,8.1,0.7,0.5,0,76141,41672,25690,1175,29.9,31.8,20.4,25.6,11.2,11,79.8,12,0.4,1.7,1.2,4.8,21.9,42.36,39800,79.2,13.3,7.2,0.2,3.7,45786,0.934026928
AR,Arkansas,Grant,05053,32.5,9.5,38.2,7.9,38,3.1,9,8.7,11.8,14.7,15.4,17.7,3.8,18076,F,8829,9247,2.5,93,2.9,0.2,0,0,13759,49968,25814,2380,17.9,31.4,15.6,21.5,12.6,19,85.3,9.5,0.1,1.1,0.9,3.1,29.7,65.18,7561,80.7,13.9,5.1,0.3,3.2,58566,1.194736842
AR,Arkansas,Greene,05055,32.4,10,36.6,7.6,36.7,3.1,9.5,8.6,11.8,16.2,16.1,20.6,3.8,44197,F,21806,22391,2.7,93.9,1,0.3,0.3,0.1,33207,45566,22094,954,,27.8,15.1,22.9,9.8,24.5,86.9,8.8,0.1,1.1,0.9,2.2,20.3,39.8,19093,79.2,13.4,7.3,0.1,3.5,47098,0.960791514
AR,Arkansas,Hempstead,05057,35.4,10.7,45.5,7.8,39.3,4.1,10.8,10.4,16.6,16.5,19,24.3,5.2,22154,F,10380,11774,12.5,55.2,29.5,0.3,0.1,0.4,15466,38701,18817,1282,37.5,26.9,18.4,18.2,13.2,23.3,82.1,12.2,0.2,1.3,1.1,3.1,19.9,36.49,8819,75.4,17.4,6.8,0.4,3.8,40867,0.833680131
AR,Arkansas,Hot Spring,05059,32.7,10,41.9,7.8,39,3.5,10.2,9.6,13.6,15.8,17,20.7,4.4,33480,M,17294,16186,3.4,82.8,10.9,0.3,0.3,0,26167,40626,20868,1583,19.7,30.4,17.9,22.2,13.8,15.7,84.3,11.8,0.6,1.4,0.5,1.4,26.1,50.52,13378,79.3,15.3,5.1,0.4,3.6,45860,0.935536516
AR,Arkansas,Howard,05061,35,10.6,44.2,7.9,39.4,3.9,10.7,10.1,15.3,16.5,18.6,23.6,5,13472,F,6582,6890,12,65,20.9,0.2,0.2,0,9391,34851,23627,3388,36.3,27.1,13.6,17.3,17.2,24.8,79.6,13.2,1.2,2.5,0.5,3,20.2,37.27,5560,77.7,15.9,6.4,0,3.3,41427,0.845104039
AR,Arkansas,Independence,05063,33.7,9.9,40.1,7.9,38.1,3.4,10,9.3,12.3,15.6,16.7,20.1,4.1,37097,F,18054,19043,6.1,89.2,1.9,0.3,0.7,0,27667,39945,23056,1390,27.8,29.6,17.1,19.8,13.9,19.6,81.4,12.5,0.2,1.3,1.4,3.2,18.9,37.37,15305,78,15.6,6.4,0.1,4,47903,0.977213382
AR,Arkansas,Izard,05065,38.1,9.6,45.4,9.4,41.6,3.9,11.5,11.4,14.9,15.2,18.2,20.8,4.9,13521,M,6971,6550,2.1,93.5,1.9,1.1,0.2,0,10934,39135,19737,1101,29.8,30.3,19.6,22.1,10.2,17.8,77.9,14.5,0,1.9,1.4,4.3,20.5,37.33,4615,75.6,16.1,8.1,0.1,5.5,40233,0.820746634
AR,Arkansas,Jackson,05067,36,11,43,7.6,39.5,3.9,11.7,10.5,15.4,18.1,19.7,26.6,5,17429,F,8575,8854,2.7,77.2,16.9,0.2,0,0,13868,32783,19458,1777,42.4,22.3,18.3,20.7,15.4,23.3,83.4,9.4,0.2,1.6,1.3,4.1,19.1,34.15,5700,76,15.8,7.6,0.5,6.5,38636,0.788168095
AR,Arkansas,Jefferson,05069,34.8,11.2,48.4,7.2,36.9,3.9,9.6,9.2,16.4,16.1,18.2,24.7,5.2,71373,F,35154,36219,2,39.6,56.3,0.2,0.8,0,54374,37630,20371,730,39.2,27.9,20.3,22.5,7.2,22.1,86.9,6.6,0.2,1.7,2.4,2.1,20.9,38.19,26874,70,25.7,4.1,0.2,5.5,40555,0.827315381
AR,Arkansas,Johnson,05071,33.5,10.2,39.4,7.6,38,3.6,11,10.1,14.1,17.1,18.6,24.8,4.5,26155,F,12977,13178,13.7,80.3,1.6,0.2,1.6,0.1,18153,35758,18757,1144,31,25.9,15,21,12.7,25.5,77.8,12.3,0.4,1.7,2.3,5.6,20.5,37.39,10427,79.2,14.5,6.2,0.1,4.6,40396,0.824071807
AR,Arkansas,Lafayette,05073,37.7,10.9,49,8.7,41.1,4.5,11.6,11.6,17.8,15.8,19.7,25.8,5.9,7051,F,3460,3591,1.2,59.3,37.8,0.3,0.4,0,5614,32500,25140,4123,32.3,26.9,14.7,22,13.9,22.4,82.6,10.1,0.2,2,1.2,3.7,25.1,44.13,2580,70.3,20.6,8.2,0.9,4.7,37164,0.758139535
AR,Arkansas,Lawrence,05075,35.5,10.1,41.6,8.3,39.3,3.6,10.8,10.3,13.7,16.2,17.9,22.1,4.5,16777,F,8285,8492,1.3,95.8,0.9,0.5,0.1,0,12943,37603,19422,1091,21,27.9,18.4,23,12.9,17.9,84,10.4,0.2,3,1.2,1.2,26.1,47.19,6448,73.2,19.6,7,0.2,4.2,39604,0.807915137
AR,Arkansas,Lee,05077,35.6,11.1,49.9,7.2,39.1,4.6,11.6,11.2,18.8,17.4,20.7,30.6,6.3,9614,M,5455,4159,1.4,40.7,56.9,0.1,0.1,0,7745,27901,15610,1586,35.3,20.8,23.9,18.5,16.2,20.7,78.5,15.6,0,2.3,2,1.6,20.8,33.71,2842,66.9,23,10.1,0,4.5,30421,0.620583435
AR,Arkansas,Lincoln,05079,30,9.9,41.6,6.4,36.3,3.4,9.7,9,13.9,16.7,17.4,25.1,4.5,13885,M,8643,5242,3.6,64.6,31.1,0.4,0,0,11170,38873,13142,2035,22.2,25.6,22.3,19.5,14.2,18.4,83.3,12.5,0,1.3,0.3,2.7,25.1,47.77,3359,70.4,24,4.6,1,4.4,44272,0.903141575
AR,Arkansas,Little River,05081,36.4,10.4,44.3,8.3,40.1,3.8,10.5,10.2,15.1,15.7,17.7,21.8,4.8,12494,F,6157,6337,3.3,73.2,20.5,1.3,0,0,9688,36963,23412,2577,25.4,26.3,13.4,17.9,13.7,28.7,83.9,13.6,0,1.1,0.2,1.2,24.8,46.68,4623,76.1,19.8,4.1,0,4.3,43257,0.882435741
AR,Arkansas,Logan,05083,34.7,10.1,41.2,8.2,40.8,3.7,11.3,10.5,14.1,16.3,18.7,22.1,4.6,21802,F,10764,11038,2.9,90.8,2.1,1.1,1.3,0,16641,37982,19708,1124,29.7,27.5,19.6,18.7,12.9,21.3,81.5,10.4,0.5,1.5,0.8,5.3,25.6,47.66,8339,72.2,19.2,8.5,0.1,4.3,42249,0.861872705
AR,Arkansas,Lonoke,05085,29.5,9.7,35.8,6.9,35.3,2.8,8,7.3,10.8,15.6,14.8,17.6,3.3,71568,F,35222,36346,4.3,86.5,6,0.5,0.7,0.1,52084,57290,25184,685,17.3,34.6,16.6,23.4,11.7,13.7,86.9,7.7,0.2,2,0.7,2.6,27.3,62.26,32577,76.8,18.1,4.9,0.2,3.2,62782,1.280742554
AR,Arkansas,Madison,05087,35.7,10.3,42.7,8.1,41,3.7,11.6,10.6,14.5,16.8,18.9,23.6,4.7,15907,M,8005,7902,5.4,90.2,0.1,1,0.4,0.5,11851,42894,23203,2396,22.6,29.3,14.9,20,14.8,21.1,80.5,12.2,0.3,1.8,1.2,4,31.7,62.75,6557,74.8,13.8,11.3,0,2.5,48016,0.979518564
AR,Arkansas,Marion,05089,41.8,10,46,10.1,43.4,4.3,12.7,12.6,16.4,15,19.8,20.9,5.4,16374,F,8050,8324,2.2,94.7,0.2,1,0.4,0,13400,36113,19200,1117,30.9,26,21.7,21.1,11.5,19.7,80.8,12.6,0.2,1.8,0.1,4.5,22.1,39.57,5353,73.7,14.7,11.6,0,4,38760,0.790697674
AR,Arkansas,Miller,05091,32.2,10.5,41.9,7.5,37.2,3.6,9.8,9.3,14.1,16.2,17.4,22.1,4.5,43760,F,21581,22179,3.1,69.4,24.4,0.7,0.5,0.1,32903,41862,22227,1044,31.7,30.3,18.2,24,9,18.4,86,9.3,0.2,1.3,1.1,2,18.4,37.51,18399,77,15.9,7.1,0,4.1,50905,1.038453692
AR,Arkansas,Mississippi,05093,35.4,11.6,44,7,37.9,3.9,10.9,9.7,16.4,17.8,19.7,25.8,5,43534,F,21030,22504,4,58.7,35.1,0,0.5,0,31420,36417,20378,908,37.9,22.8,18,22.7,11.1,25.3,82.2,14.5,0.3,0.7,1,1.3,17.8,32.32,17270,77.2,16.7,5.9,0.2,5.1,39990,0.815789474
AR,Arkansas,Monroe,05095,39.7,11.5,50.7,8.6,41.9,4.8,13,12.4,19.8,17.2,21.7,29.1,6.6,7420,F,3435,3985,2.5,54.4,40.8,0,0.5,0,5861,31584,20486,1821,46.6,20.5,23.5,26.2,10.6,19.2,76.9,16.6,0,2.3,0.8,3.3,22,37.39,2954,72.4,18.4,9.2,0,4.3,34289,0.699490004
AR,Arkansas,Montgomery,05097,39.4,10.2,46.2,9.8,43.3,4.2,12.7,12.5,15.9,15.7,19.6,23.6,5.4,9059,F,4487,4572,4.1,90.9,0.3,1.8,1,0,7139,35252,21480,1748,29.4,29.1,18.5,19.3,20.8,12.3,84.9,10.9,0.2,1.4,0.3,2.3,30,54.23,3248,67.3,18.8,13.9,0,4.6,39591,0.807649939
AR,Arkansas,Nevada,05099,36.6,10.6,46.7,8.3,40.2,4.1,11,10.8,17.2,15.9,19,24,5.4,8528,M,4444,4084,0.4,63.4,33.4,0.1,1.4,0,6570,36995,18644,1239,34,28.9,20.5,15.1,13.8,21.7,85.9,7.8,0.7,1.1,1.9,2.7,29.9,52.18,3294,73.2,22.7,4.2,0,4,36528,0.745165239
AR,Arkansas,Newton,05101,39.2,9.9,45.7,9.5,42.8,4,12,11.8,15.4,15.1,18.4,21.3,5,7898,M,3979,3919,1.4,94.3,0,1.5,0.5,0,6288,38134,18053,1295,23.1,27.8,21.1,18.6,16.1,16.5,77.3,11.9,0.7,3.7,1.3,5.1,30.5,53.92,3114,59.6,25,15.4,0,3.5,37648,0.768013056
AR,Arkansas,Ouachita,05103,39,11.2,48.3,8.4,40.2,4.3,11.1,10.9,18,16.1,19.7,26.7,5.7,24378,F,11547,12831,2.1,55.5,40.7,0.2,0.1,0,18675,32136,19780,1125,41,30.5,17,20.1,9.8,22.7,86.3,8.6,0.9,1.8,0.8,1.5,22.2,43.21,9290,71.4,23.2,5.5,0,5.2,46393,0.946409629
AR,Arkansas,Perry,05105,37.3,10.2,41.7,8.5,40.3,3.7,11.4,10.6,14.2,16.4,18.8,21.8,4.7,10320,F,5116,5204,2.8,92.2,2.1,0.5,0.1,0,7985,46168,21781,1487,29.1,28.7,18.4,24.1,15.1,13.7,77.3,11.4,0,1.2,0.9,9.2,33.3,67.65,3943,73.5,17.1,8.7,0.6,4.1,50560,1.031415749
AR,Arkansas,Phillips,05107,36.2,12,51.8,7.7,39.8,4.9,11.7,11.2,20.2,17.6,21.2,28.9,6.6,19518,F,9210,10308,1.7,34.6,62.8,0,0.1,0,14300,26652,17287,1003,53.3,25.9,20.3,25.3,10.3,18.2,75.8,17.8,0.1,2.3,2.1,2,18.2,29.9,6718,65.7,27.1,7,0.1,6,31521,0.643023256
AR,Arkansas,Pike,05109,35.9,10.1,42.9,8.4,39.9,3.7,11.1,10.6,14.4,16.1,18.3,22.3,4.6,10893,F,5415,5478,6.5,87.6,2.8,0.4,0.7,0,8161,36893,20180,1132,22.8,26.9,17.6,19.1,18.9,17.6,79.5,14,0.4,1.8,2.7,1.7,27.7,52.8,4466,72.7,17.8,9.2,0.3,3.9,44426,0.906283150
AR,Arkansas,Poinsett,05111,36.3,10.7,42.4,7.9,39.9,3.7,11.6,10.2,14.5,17.7,19.5,24.5,4.7,24098,F,11808,12290,2.8,87.4,5.6,0.2,0.1,0,18241,37487,18361,798,35.1,24.3,18.9,21.2,15.1,20.5,82.8,11.5,0,1.4,0.6,3.6,24,43.85,9492,79.3,13.1,7.5,0.1,3.4,40536,0.826927785
AR,Arkansas,Polk,05113,39.1,10.3,44.4,9,42.4,4.1,12.3,12,15.6,16.4,19.6,24.8,5.2,20212,F,9869,10343,6.4,88,0.5,1.1,0.5,0,14939,33870,18735,996,35.7,28.4,15.7,22.4,15.4,18.1,77,18,0.6,1,0.8,2.5,23,41.64,7222,72.6,17.1,10.3,0,4.2,39722,0.810322317
AR,Arkansas,Pope,05115,30.7,9.8,37.9,7.1,36.5,3.1,9.2,8.4,12.5,16.1,15.9,20,3.7,63372,F,31373,31999,8.5,84.7,2.9,0.4,1,0,46772,40668,21650,849,24.5,30.2,18.3,22,11.2,18.3,84.1,9.2,0.2,1.9,1.8,2.8,18.5,36.43,27026,79.5,13.8,6.6,0.1,4.3,47519,0.969379845
AR,Arkansas,Prairie,05117,37.8,10.2,45.5,9,41.5,4,11.3,11.2,15.1,15.3,18.4,21.8,5.1,8309,F,4132,4177,0.6,85,13.4,0.4,0,0,6602,41244,22653,1494,23.4,28.1,15.7,19.5,12.3,24.4,78.7,11.5,0,2.2,2.7,4.9,26.8,52.06,3454,75.6,14.7,8.5,1.2,4.4,46205,0.942574459
AR,Arkansas,Pulaski,05119,28.6,10.2,39.8,7.1,35.1,3.2,7.6,7.6,12.8,14.3,14.3,15.7,3.8,392848,F,188310,204538,6,53.2,35.9,0.2,2.1,0,287896,48850,29855,583,26,41.2,16.7,25.4,6.8,10,83.4,9.8,1,1.3,1.3,3.4,20.3,42.12,182512,75.7,19.4,4.7,0.2,3.4,52684,1.074745002
AR,Arkansas,Randolph,05121,35.3,10.3,42.4,8.5,40.4,3.8,11.6,10.8,14.5,17.1,18.9,23.3,4.8,17514,F,8664,8850,1.9,95.1,0.9,0.6,0,0,13394,35930,20932,1569,28.7,29.7,17.7,17.4,13.4,21.8,83.2,10.7,0,2.1,1.5,2.5,28.6,53.61,6549,72.8,17.9,8.9,0.4,3.9,42875,0.874643003
AR,Arkansas,St. Francis,05123,33.3,10.8,45,6.7,37.2,4,10.3,9.9,17.2,16.9,19.2,26.2,5.4,26688,M,14664,12024,2.6,40.4,55.3,0.3,0.5,0,20467,33102,16518,1110,43.1,23.2,19.7,20.1,12.3,24.7,83.2,8.7,0,1,2.9,4.1,19.7,33.52,8677,71.2,18.5,10.1,0.2,5.2,34389,0.701529988
AR,Arkansas,Saline,05125,30.5,9.2,36,7.8,37.2,2.9,7.9,7.9,10.7,13.7,13.5,14.7,3.4,116252,F,57280,58972,4.5,85.9,6.4,0.3,1.1,0.1,86881,58985,28410,797,10.2,35.4,15.7,27.3,9.9,11.5,85.9,9.7,0,0.5,1.1,2.7,26.1,61.74,55741,78.9,16.6,4.5,0.1,2.8,66944,1.365646675
AR,Arkansas,Scott,05127,38.1,10.6,43.2,8.5,41.5,4.2,13,12,16.5,17.5,20.8,27.1,5.4,10584,F,5290,5294,7.5,84.5,0.2,1.3,3.5,0,7841,37396,18077,1758,31.4,23.7,16.9,17.7,14.4,27.3,71.4,19.9,0.2,2.7,1,4.8,19.7,35,4069,77.2,13.6,8.5,0.7,3.4,38065,0.776519788
AR,Arkansas,Searcy,05129,40.3,10.3,44.6,9.4,43.4,4.2,12.8,12.5,16,16.2,20.1,24,5.4,7925,M,4030,3895,2.2,93.5,0.2,1,1.3,0,6297,36716,21475,2369,17.9,25,10.1,23.2,19.9,21.9,72.7,17.2,0.4,4,1.4,4.3,28.9,49.36,3082,65.2,16.3,18.5,0,4.6,34712,0.708119135
AR,Arkansas,Sebastian,05131,32.5,10.2,38.7,7.3,35.6,3.4,9.6,8.8,13.8,15.9,17.4,22.2,4.1,127362,F,62180,65182,13.7,70.4,6.7,1.1,4.3,0,89587,40932,23916,921,33.7,29.4,18.1,23.6,9.9,19,82.3,11.5,0.4,1.8,1.8,2.3,19,37.97,55376,85.3,9.9,4.6,0.2,3.3,48945,0.998470012
AR,Arkansas,Sevier,05133,31.3,9.9,40.3,7,39,3.5,10,9.3,14.3,16.6,18.2,24.8,4.3,17206,M,8612,8594,32.9,58.3,4.8,1.6,0.4,0.2,10198,43675,18388,1020,31.5,21.2,15.6,18.2,18.9,26.1,72.6,23.5,0.2,0.8,0.8,2,25.8,48.69,7225,76.6,15.2,8.2,0,4.8,43493,0.887250102
AR,Arkansas,Sharp,05135,40.9,10.5,46.9,9.6,43.5,4.5,13.7,13.3,16.9,16.7,20.9,25.3,5.8,17041,F,8336,8705,2.1,93.9,0.4,0.5,0.4,0,13330,31792,20078,2975,34.6,26.6,21.6,21.1,15,15.8,78.7,14.8,0,1.2,1.6,3.8,25,44.17,5867,74.9,14.8,10.2,0,5,37591,0.766850265
AR,Arkansas,Stone,05137,41,10.4,47.1,9.9,45.2,4.5,13.5,13.3,16.5,16.2,20.4,24.8,5.7,12443,M,6242,6201,1.8,94.9,0.1,0.6,0.1,0,9936,33091,19881,1906,37.1,31.4,18.7,14.1,24.4,11.4,73,10.8,0,3.5,3.9,8.9,23.3,40.85,4345,60.7,17.4,21.8,0.1,4.7,36930,0.753365973
AR,Arkansas,Union,05139,32.3,10.4,43,7.6,39,3.7,9.5,9.3,14.8,15.3,16.9,20.8,4.7,40022,F,19451,20571,3.8,61.1,32.7,0.8,0.5,0,29830,41106,23463,1330,30.1,33.4,13.4,25,11.4,16.8,89.4,7.3,0.2,1,0.4,1.7,19,37.06,15544,79.8,15,5,0.2,5.2,46602,0.950673195
